,ANO,UF,CARGO,SIGLA,QTB TOTAL,MÉDIA DE DESPESAS,QTD MULHERES,MEDIA DE DESPESAS MULHERES
4057,2018,MA,DEPUTADO FEDERAL,PMB,3,,3,
4058,2018,MA,DEPUTADO FEDERAL,PSC,4,,2,
4059,2018,MA,DEPUTADO FEDERAL,PRTB,4,,0,
4060,2018,MA,DEPUTADO FEDERAL,PPS,1,,1,
4061,2018,MA,DEPUTADO FEDERAL,DEM,2,,0,
4062,2018,MA,DEPUTADO FEDERAL,SOLIDARIEDADE,2,,0,
4063,2018,MA,DEPUTADO FEDERAL,AVANTE,1,,0,
4064,2018,MA,SENADOR,PCB,1,,0,
4065,2018,MA,SENADOR,PSTU,2,,1,
4066,2018,MA,SENADOR,PV,1,,0,
4067,2018,MA,SENADOR,PSL,1,,0,
4068,2018,MA,SENADOR,PDT,1,,0,
4069,2018,MA,SENADOR,MDB,1,,0,
4070,2018,MA,SENADOR,PSDB,2,,0,
4071,2018,MA,SENADOR,PPS,1,,1,
4072,2018,MA,SENADOR,PSOL,1,,0,
4073,2018,MT,DEPUTADO ESTADUAL,PRB,12,,2,
4074,2018,MT,DEPUTADO ESTADUAL,PSB,14,,3,
4075,2018,MT,DEPUTADO ESTADUAL,PSC,5,,2,
4076,2018,MT,DEPUTADO ESTADUAL,PP,16,,6,
4077,2018,MT,DEPUTADO ESTADUAL,PSDB,30,,10,
4078,2018,MT,DEPUTADO ESTADUAL,PSD,10,,2,
4079,2018,MT,DEPUTADO ESTADUAL,PRP,4,,2,
4080,2018,MT,DEPUTADO ESTADUAL,MDB,16,,6,
4081,2018,MT,DEPUTADO ESTADUAL,PPS,19,,7,
4082,2018,MT,DEPUTADO ESTADUAL,PATRI,7,,2,
4083,2018,MT,DEPUTADO ESTADUAL,PSOL,3,,1,
4084,2018,MT,DEPUTADO ESTADUAL,PV,31,,9,
4085,2018,MT,DEPUTADO ESTADUAL,PSL,35,,11,
4086,2018,MT,DEPUTADO ESTADUAL,SOLIDARIEDADE,20,,5,
4087,2018,MT,DEPUTADO ESTADUAL,DC,11,,4,
4088,2018,MT,DEPUTADO ESTADUAL,PMN,8,,2,
4089,2018,MT,DEPUTADO ESTADUAL,PPL,11,,3,
4090,2018,MT,DEPUTADO ESTADUAL,REDE,15,,5,
4091,2018,MT,DEPUTADO ESTADUAL,PDT,8,,2,
4092,2018,MT,DEPUTADO ESTADUAL,PODE,13,,4,
4093,2018,MT,DEPUTADO ESTADUAL,PROS,11,,3,
4094,2018,MT,DEPUTADO ESTADUAL,PCO,1,,1,
4095,2018,MT,DEPUTADO ESTADUAL,DEM,10,,3,
4096,2018,MT,DEPUTADO ESTADUAL,PT,6,,1,
4097,2018,MT,DEPUTADO ESTADUAL,PTB,9,,3,
4098,2018,MT,DEPUTADO ESTADUAL,PRTB,1,,0,
4099,2018,MT,DEPUTADO ESTADUAL,PR,12,,5,
4100,2018,MT,DEPUTADO ESTADUAL,PC do B,3,,2,
4101,2018,MT,DEPUTADO ESTADUAL,AVANTE,3,,1,
4102,2018,MT,DEPUTADO ESTADUAL,PTC,2,,1,
4103,2018,MT,DEPUTADO FEDERAL,AVANTE,7,,2,
4104,2018,MT,DEPUTADO FEDERAL,PT,2,,2,
4105,2018,MT,DEPUTADO FEDERAL,PV,9,,4,
4106,2018,MT,DEPUTADO FEDERAL,PATRI,3,,0,
4107,2018,MT,DEPUTADO FEDERAL,DEM,3,,2,
4108,2018,MT,DEPUTADO FEDERAL,PP,2,,0,
4109,2018,MT,DEPUTADO FEDERAL,SOLIDARIEDADE,2,,1,
4110,2018,MT,DEPUTADO FEDERAL,PRTB,11,,5,
4111,2018,MT,DEPUTADO FEDERAL,PHS,3,,0,
4112,2018,MT,DEPUTADO FEDERAL,PRB,1,,1,
4113,2018,MT,DEPUTADO FEDERAL,PSL,5,,3,
4114,2018,MT,DEPUTADO FEDERAL,PSC,7,,4,
4115,2018,MT,DEPUTADO FEDERAL,PRP,3,,1,
4116,2018,MT,DEPUTADO FEDERAL,PODE,2,,0,
4117,2018,MT,DEPUTADO FEDERAL,PSOL,10,,4,
4118,2018,MT,DEPUTADO FEDERAL,MDB,6,,2,
4119,2018,MT,DEPUTADO FEDERAL,NOVO,13,,4,
4120,2018,MT,DEPUTADO FEDERAL,PR,2,,0,
4121,2018,MT,DEPUTADO FEDERAL,PSB,5,,1,
4122,2018,MT,DEPUTADO FEDERAL,PSDB,5,,2,
4123,2018,MT,DEPUTADO FEDERAL,PROS,4,,2,
4124,2018,MT,DEPUTADO FEDERAL,PDT,5,,1,
4125,2018,MT,DEPUTADO FEDERAL,REDE,7,,1,
4126,2018,MT,DEPUTADO FEDERAL,PC do B,2,,1,
4127,2018,MT,DEPUTADO FEDERAL,PSD,2,,0,
4128,2018,MT,DEPUTADO FEDERAL,PPS,5,,1,
4129,2018,MT,DEPUTADO FEDERAL,PTB,2,,1,
4130,2018,MT,DEPUTADO FEDERAL,PPL,3,,2,
4131,2018,MT,DEPUTADO FEDERAL,DC,5,,1,
4132,2018,MT,DEPUTADO FEDERAL,PTC,2,,1,
4133,2018,MT,DEPUTADO FEDERAL,PMN,1,,0,
4134,2018,MT,DEPUTADO FEDERAL,PMB,1,,0,
4135,2018,MT,DEPUTADO FEDERAL,PCO,1,,0,
4136,2018,MT,SENADOR,NOVO,1,,0,
4137,2018,MT,SENADOR,PPL,1,,0,
4138,2018,MT,SENADOR,PSD,1,,0,
4139,2018,MT,SENADOR,PSOL,2,,0,
4140,2018,MT,SENADOR,PRB,1,,0,
4141,2018,MT,SENADOR,PSDB,1,,0,
4142,2018,MT,SENADOR,PC do B,1,,1,
4143,2018,MT,SENADOR,REDE,1,,0,
4144,2018,MT,SENADOR,DEM,1,,0,
4145,2018,MT,SENADOR,PSL,1,,1,
4146,2018,MS,DEPUTADO ESTADUAL,PMN,7,,3,
4147,2018,MS,DEPUTADO ESTADUAL,PC do B,2,,0,
4148,2018,MS,DEPUTADO ESTADUAL,PP,8,,3,
4149,2018,MS,DEPUTADO ESTADUAL,PRB,14,,3,
4150,2018,MS,DEPUTADO ESTADUAL,PSD,14,,5,
4151,2018,MS,DEPUTADO ESTADUAL,PSB,5,,0,
4152,2018,MS,DEPUTADO ESTADUAL,PDT,28,,10,
4153,2018,MS,DEPUTADO ESTADUAL,PTC,11,,3,
4154,2018,MS,DEPUTADO ESTADUAL,PR,5,,2,
4155,2018,MS,DEPUTADO ESTADUAL,PV,29,,10,
4156,2018,MS,DEPUTADO ESTADUAL,PPS,3,,0,
4157,2018,MS,DEPUTADO ESTADUAL,MDB,27,,10,
4158,2018,MS,DEPUTADO ESTADUAL,PSC,13,,6,
4159,2018,MS,DEPUTADO ESTADUAL,PT,33,,10,
4160,2018,MS,DEPUTADO ESTADUAL,SOLIDARIEDADE,7,,1,
4161,2018,MS,DEPUTADO ESTADUAL,PSDB,20,,6,
4162,2018,MS,DEPUTADO ESTADUAL,PSL,8,,2,
4163,2018,MS,DEPUTADO ESTADUAL,PODE,50,,17,
4164,2018,MS,DEPUTADO ESTADUAL,DC,5,,3,
4165,2018,MS,DEPUTADO ESTADUAL,PATRI,6,,1,
4166,2018,MS,DEPUTADO ESTADUAL,PSOL,14,,5,
4167,2018,MS,DEPUTADO ESTADUAL,DEM,3,,0,
4168,2018,MS,DEPUTADO ESTADUAL,AVANTE,7,,2,
4169,2018,MS,DEPUTADO ESTADUAL,PTB,11,,3,
4170,2018,MS,DEPUTADO ESTADUAL,PROS,5,,3,
4171,2018,MS,DEPUTADO ESTADUAL,PRTB,2,,0,
4172,2018,MS,DEPUTADO ESTADUAL,PHS,8,,1,
4173,2018,MS,DEPUTADO ESTADUAL,PMB,7,,6,
4174,2018,MS,DEPUTADO ESTADUAL,REDE,1,,0,
4175,2018,MS,DEPUTADO ESTADUAL,PCO,1,,1,
4176,2018,MS,DEPUTADO FEDERAL,PT,16,,5,
4177,2018,MS,DEPUTADO FEDERAL,PODE,5,,1,
4178,2018,MS,DEPUTADO FEDERAL,PSL,5,,0,
4179,2018,MS,DEPUTADO FEDERAL,DEM,5,,1,
4180,2018,MS,DEPUTADO FEDERAL,PMN,1,,0,
4181,2018,MS,DEPUTADO FEDERAL,AVANTE,1,,1,
4182,2018,MS,DEPUTADO FEDERAL,PPL,3,,1,
4183,2018,MS,DEPUTADO FEDERAL,PV,8,,4,
4184,2018,MS,DEPUTADO FEDERAL,MDB,14,,6,
4185,2018,MS,DEPUTADO FEDERAL,PSDB,5,,3,
4186,2018,MS,DEPUTADO FEDERAL,PSOL,6,,2,
4187,2018,MS,DEPUTADO FEDERAL,PROS,4,,2,
4188,2018,MS,DEPUTADO FEDERAL,PSC,3,,0,
4189,2018,MS,DEPUTADO FEDERAL,PRB,3,,1,
4190,2018,MS,DEPUTADO FEDERAL,PSD,2,,0,
4191,2018,MS,DEPUTADO FEDERAL,NOVO,5,,2,
4192,2018,MS,DEPUTADO FEDERAL,PC do B,4,,1,
4193,2018,MS,DEPUTADO FEDERAL,PCO,1,,0,
4194,2018,MS,DEPUTADO FEDERAL,PR,1,,0,
4195,2018,MS,DEPUTADO FEDERAL,PHS,4,,0,
4196,2018,MS,DEPUTADO FEDERAL,PDT,8,,3,
4197,2018,MS,DEPUTADO FEDERAL,PTC,1,,1,
4198,2018,MS,DEPUTADO FEDERAL,PRTB,3,,3,
4199,2018,MS,DEPUTADO FEDERAL,PPS,3,,2,
4200,2018,MS,DEPUTADO FEDERAL,PMB,1,,1,
4201,2018,MS,DEPUTADO FEDERAL,REDE,4,,0,
4202,2018,MS,DEPUTADO FEDERAL,PSB,2,,1,
4203,2018,MS,DEPUTADO FEDERAL,SOLIDARIEDADE,2,,1,
4204,2018,MS,DEPUTADO FEDERAL,PRP,2,,0,
4205,2018,MS,DEPUTADO FEDERAL,PTB,1,,0,
4206,2018,MS,DEPUTADO FEDERAL,PP,1,,0,
4207,2018,MS,DEPUTADO FEDERAL,PATRI,2,,0,
4208,2018,MS,DEPUTADO FEDERAL,DC,1,,0,
4209,2018,MS,SENADOR,PMB,1,,0,
4210,2018,MS,SENADOR,PRB,2,,0,
4211,2018,MS,SENADOR,PODE,1,,0,
4212,2018,MS,SENADOR,PC do B,1,,0,
4213,2018,MS,SENADOR,PPL,1,,0,
4214,2018,MS,SENADOR,PTC,1,,0,
4215,2018,MS,SENADOR,PT,1,,0,
4216,2018,MS,SENADOR,PTB,1,,0,
4217,2018,MS,SENADOR,MDB,1,,0,
4218,2018,MS,SENADOR,PSC,1,,0,
4219,2018,MS,SENADOR,PSDB,1,,0,
4220,2018,MS,SENADOR,PSOL,1,,0,
4221,2018,MS,SENADOR,PSL,1,,1,
4222,2018,MG,DEPUTADO ESTADUAL,REDE,33,,7,
4223,2018,MG,DEPUTADO ESTADUAL,PTB,60,,22,
4224,2018,MG,DEPUTADO ESTADUAL,PSB,62,,16,
4225,2018,MG,DEPUTADO ESTADUAL,DC,49,,19,
4226,2018,MG,DEPUTADO ESTADUAL,PC do B,58,,19,
4227,2018,MG,DEPUTADO ESTADUAL,PRP,79,,21,
4228,2018,MG,DEPUTADO ESTADUAL,PP,13,,3,
4229,2018,MG,DEPUTADO ESTADUAL,PSL,99,,32,
4230,2018,MG,DEPUTADO ESTADUAL,PDT,26,,6,
4231,2018,MG,DEPUTADO ESTADUAL,PRTB,83,,28,
4232,2018,MG,DEPUTADO ESTADUAL,AVANTE,96,,28,
4233,2018,MG,DEPUTADO ESTADUAL,PATRI,47,,13,
4234,2018,MG,DEPUTADO ESTADUAL,PHS,66,,20,
4235,2018,MG,DEPUTADO ESTADUAL,PSD,22,,6,
4236,2018,MG,DEPUTADO ESTADUAL,PPS,20,,6,
4237,2018,MG,DEPUTADO ESTADUAL,PR,12,,4,
4238,2018,MG,DEPUTADO ESTADUAL,SOLIDARIEDADE,62,,19,
4239,2018,MG,DEPUTADO ESTADUAL,PROS,64,,19,
4240,2018,MG,DEPUTADO ESTADUAL,PT,34,,12,
4241,2018,MG,DEPUTADO ESTADUAL,MDB,33,,12,
4242,2018,MG,DEPUTADO ESTADUAL,PPL,34,,13,
4243,2018,MG,DEPUTADO ESTADUAL,NOVO,24,,8,
4244,2018,MG,DEPUTADO ESTADUAL,PRB,11,,6,
4245,2018,MG,DEPUTADO ESTADUAL,DEM,28,,7,
4246,2018,MG,DEPUTADO ESTADUAL,PTC,49,,17,
4247,2018,MG,DEPUTADO ESTADUAL,PSDB,30,,13,
4248,2018,MG,DEPUTADO ESTADUAL,PSTU,7,,4,
4249,2018,MG,DEPUTADO ESTADUAL,PODE,20,,2,
4250,2018,MG,DEPUTADO ESTADUAL,PSOL,48,,16,
4251,2018,MG,DEPUTADO ESTADUAL,PSC,72,,23,
4252,2018,MG,DEPUTADO ESTADUAL,PMN,15,,3,
4253,2018,MG,DEPUTADO ESTADUAL,PV,16,,6,
4254,2018,MG,DEPUTADO ESTADUAL,PMB,4,,1,
4255,2018,MG,DEPUTADO ESTADUAL,PCB,1,,0,
4256,2018,MG,DEPUTADO ESTADUAL,PCO,1,,0,
4257,2018,MG,DEPUTADO FEDERAL,PSB,44,,17,
4258,2018,MG,DEPUTADO FEDERAL,AVANTE,80,,24,
4259,2018,MG,DEPUTADO FEDERAL,PRB,8,,2,
4260,2018,MG,DEPUTADO FEDERAL,NOVO,37,,12,
4261,2018,MG,DEPUTADO FEDERAL,PRTB,55,,21,
4262,2018,MG,DEPUTADO FEDERAL,PODE,28,,9,
4263,2018,MG,DEPUTADO FEDERAL,PDT,26,,6,
4264,2018,MG,DEPUTADO FEDERAL,PTB,22,,8,
4265,2018,MG,DEPUTADO FEDERAL,PRP,5,,2,
4266,2018,MG,DEPUTADO FEDERAL,MDB,21,,8,
4267,2018,MG,DEPUTADO FEDERAL,PSL,80,,24,
4268,2018,MG,DEPUTADO FEDERAL,PROS,35,,11,
4269,2018,MG,DEPUTADO FEDERAL,PCB,12,,4,
4270,2018,MG,DEPUTADO FEDERAL,PSOL,35,,12,
4271,2018,MG,DEPUTADO FEDERAL,PHS,74,,22,
4272,2018,MG,DEPUTADO FEDERAL,PPS,14,,5,
4273,2018,MG,DEPUTADO FEDERAL,REDE,25,,3,
4274,2018,MG,DEPUTADO FEDERAL,PR,6,,0,
4275,2018,MG,DEPUTADO FEDERAL,PV,16,,5,
4276,2018,MG,DEPUTADO FEDERAL,PT,27,,8,
4277,2018,MG,DEPUTADO FEDERAL,PSDB,20,,9,
4278,2018,MG,DEPUTADO FEDERAL,PC do B,9,,3,
4279,2018,MG,DEPUTADO FEDERAL,SOLIDARIEDADE,13,,4,
4280,2018,MG,DEPUTADO FEDERAL,PTC,32,,14,
4281,2018,MG,DEPUTADO FEDERAL,PSC,36,,13,
4282,2018,MG,DEPUTADO FEDERAL,PATRI,40,,8,
4283,2018,MG,DEPUTADO FEDERAL,PMN,20,,4,
4284,2018,MG,DEPUTADO FEDERAL,PSD,11,,4,
4285,2018,MG,DEPUTADO FEDERAL,DEM,17,,4,
4286,2018,MG,DEPUTADO FEDERAL,PPL,36,,12,
4287,2018,MG,DEPUTADO FEDERAL,PSTU,5,,2,
4288,2018,MG,DEPUTADO FEDERAL,PMB,8,,4,
4289,2018,MG,DEPUTADO FEDERAL,PP,9,,1,
4290,2018,MG,DEPUTADO FEDERAL,PCO,1,,1,
4291,2018,MG,DEPUTADO FEDERAL,DC,11,,2,
4292,2018,MG,SENADOR,PCO,1,,1,
4293,2018,MG,SENADOR,AVANTE,1,,0,
4294,2018,MG,SENADOR,PSTU,1,,1,
4295,2018,MG,SENADOR,PHS,1,,0,
4296,2018,MG,SENADOR,PDT,1,,0,
4297,2018,MG,SENADOR,PPL,2,,0,
4298,2018,MG,SENADOR,REDE,1,,0,
4299,2018,MG,SENADOR,DEM,1,,0,
4300,2018,MG,SENADOR,PT,2,,1,
4301,2018,MG,SENADOR,PCB,1,,0,
4302,2018,MG,SENADOR,NOVO,1,,0,
4303,2018,MG,SENADOR,PSOL,1,,1,
4304,2018,MG,SENADOR,SOLIDARIEDADE,1,,0,
4305,2018,PA,DEPUTADO ESTADUAL,PRB,49,,12,
4306,2018,PA,DEPUTADO ESTADUAL,PC do B,48,,15,
4307,2018,PA,DEPUTADO ESTADUAL,PRP,13,,4,
4308,2018,PA,DEPUTADO ESTADUAL,PTB,13,,5,
4309,2018,PA,DEPUTADO ESTADUAL,PV,17,,6,
4310,2018,PA,DEPUTADO ESTADUAL,PMN,18,,5,
4311,2018,PA,DEPUTADO ESTADUAL,SOLIDARIEDADE,30,,10,
4312,2018,PA,DEPUTADO ESTADUAL,PT,23,,8,
4313,2018,PA,DEPUTADO ESTADUAL,PSDB,16,,6,
4314,2018,PA,DEPUTADO ESTADUAL,PSOL,29,,9,
4315,2018,PA,DEPUTADO ESTADUAL,PSC,52,,16,
4316,2018,PA,DEPUTADO ESTADUAL,MDB,37,,13,
4317,2018,PA,DEPUTADO ESTADUAL,PRTB,13,,4,
4318,2018,PA,DEPUTADO ESTADUAL,PP,24,,7,
4319,2018,PA,DEPUTADO ESTADUAL,DEM,11,,3,
4320,2018,PA,DEPUTADO ESTADUAL,PSD,14,,4,
4321,2018,PA,DEPUTADO ESTADUAL,PHS,41,,15,
4322,2018,PA,DEPUTADO ESTADUAL,PPL,13,,4,
4323,2018,PA,DEPUTADO ESTADUAL,PPS,32,,10,
4324,2018,PA,DEPUTADO ESTADUAL,DC,5,,1,
4325,2018,PA,DEPUTADO ESTADUAL,PR,32,,14,
4326,2018,PA,DEPUTADO ESTADUAL,AVANTE,11,,2,
4327,2018,PA,DEPUTADO ESTADUAL,PATRI,18,,6,
4328,2018,PA,DEPUTADO ESTADUAL,PSB,19,,8,
4329,2018,PA,DEPUTADO ESTADUAL,PSL,22,,6,
4330,2018,PA,DEPUTADO ESTADUAL,PDT,21,,6,
4331,2018,PA,DEPUTADO ESTADUAL,PMB,13,,7,
4332,2018,PA,DEPUTADO ESTADUAL,REDE,12,,3,
4333,2018,PA,DEPUTADO ESTADUAL,PODE,13,,5,
4334,2018,PA,DEPUTADO ESTADUAL,PTC,15,,4,
4335,2018,PA,DEPUTADO ESTADUAL,PROS,7,,4,
4336,2018,PA,DEPUTADO ESTADUAL,PSTU,2,,1,
4337,2018,PA,DEPUTADO FEDERAL,PSD,4,,1,
4338,2018,PA,DEPUTADO FEDERAL,PSL,2,,0,
4339,2018,PA,DEPUTADO FEDERAL,PT,7,,2,
4340,2018,PA,DEPUTADO FEDERAL,PATRI,16,,8,
4341,2018,PA,DEPUTADO FEDERAL,PSDB,6,,2,
4342,2018,PA,DEPUTADO FEDERAL,REDE,5,,1,
4343,2018,PA,DEPUTADO FEDERAL,PSOL,18,,6,
4344,2018,PA,DEPUTADO FEDERAL,PRTB,6,,2,
4345,2018,PA,DEPUTADO FEDERAL,PMN,4,,1,
4346,2018,PA,DEPUTADO FEDERAL,SOLIDARIEDADE,3,,1,
4347,2018,PA,DEPUTADO FEDERAL,PTC,7,,0,
4348,2018,PA,DEPUTADO FEDERAL,PPS,2,,0,
4349,2018,PA,DEPUTADO FEDERAL,PRP,10,,2,
4350,2018,PA,DEPUTADO FEDERAL,AVANTE,2,,0,
4351,2018,PA,DEPUTADO FEDERAL,PV,6,,3,
4352,2018,PA,DEPUTADO FEDERAL,PHS,6,,2,
4353,2018,PA,DEPUTADO FEDERAL,MDB,6,,3,
4354,2018,PA,DEPUTADO FEDERAL,PODE,1,,0,
4355,2018,PA,DEPUTADO FEDERAL,DEM,5,,2,
4356,2018,PA,DEPUTADO FEDERAL,PDT,4,,2,
4357,2018,PA,DEPUTADO FEDERAL,PPL,7,,2,
4358,2018,PA,DEPUTADO FEDERAL,PMB,1,,1,
4359,2018,PA,DEPUTADO FEDERAL,PTB,2,,0,
4360,2018,PA,DEPUTADO FEDERAL,PSC,2,,1,
4361,2018,PA,DEPUTADO FEDERAL,PC do B,1,,1,
4362,2018,PA,DEPUTADO FEDERAL,PCB,1,,0,
4363,2018,PA,DEPUTADO FEDERAL,PP,1,,0,
4364,2018,PA,DEPUTADO FEDERAL,PRB,1,,0,
4365,2018,PA,DEPUTADO FEDERAL,PSB,1,,0,
4366,2018,PA,DEPUTADO FEDERAL,PR,1,,0,
4367,2018,PA,DEPUTADO FEDERAL,DC,1,,0,
4368,2018,PA,DEPUTADO FEDERAL,PROS,2,,0,
4369,2018,PA,SENADOR,PSTU,1,,1,
4370,2018,PA,SENADOR,PSB,2,,0,
4371,2018,PA,SENADOR,PPL,1,,0,
4372,2018,PA,SENADOR,PRB,1,,0,
4373,2018,PA,SENADOR,PC do B,1,,0,
4374,2018,PA,SENADOR,PSOL,1,,1,
4375,2018,PA,SENADOR,PSDB,1,,0,
4376,2018,PA,SENADOR,PDT,1,,0,
4377,2018,PA,SENADOR,PRP,1,,0,
4378,2018,PA,SENADOR,PR,1,,0,
4379,2018,PA,SENADOR,PTC,1,,0,
4380,2018,PA,SENADOR,PT,1,,0,
4381,2018,PA,SENADOR,PP,1,,0,
4382,2018,PA,SENADOR,PSC,1,,0,
4383,2018,PA,SENADOR,SOLIDARIEDADE,1,,0,
4384,2018,PA,SENADOR,MDB,1,,0,
4385,2018,PA,SENADOR,PV,1,,0,
4386,2018,PB,DEPUTADO ESTADUAL,PT,25,,7,
4387,2018,PB,DEPUTADO ESTADUAL,PPS,24,,8,
4388,2018,PB,DEPUTADO ESTADUAL,PATRI,36,,11,
4389,2018,PB,DEPUTADO ESTADUAL,PSDB,14,,4,
4390,2018,PB,DEPUTADO ESTADUAL,PSD,14,,5,
4391,2018,PB,DEPUTADO ESTADUAL,PSOL,10,,4,
4392,2018,PB,DEPUTADO ESTADUAL,PC do B,19,,6,
4393,2018,PB,DEPUTADO ESTADUAL,PRB,7,,3,
4394,2018,PB,DEPUTADO ESTADUAL,AVANTE,28,,8,
4395,2018,PB,DEPUTADO ESTADUAL,DEM,12,,3,
4396,2018,PB,DEPUTADO ESTADUAL,MDB,37,,13,
4397,2018,PB,DEPUTADO ESTADUAL,PRTB,26,,9,
4398,2018,PB,DEPUTADO ESTADUAL,PROS,19,,7,
4399,2018,PB,DEPUTADO ESTADUAL,PTB,7,,1,
4400,2018,PB,DEPUTADO ESTADUAL,PMN,10,,2,
4401,2018,PB,DEPUTADO ESTADUAL,PP,5,,2,
4402,2018,PB,DEPUTADO ESTADUAL,PR,7,,2,
4403,2018,PB,DEPUTADO ESTADUAL,PSL,22,,7,
4404,2018,PB,DEPUTADO ESTADUAL,PODE,9,,2,
4405,2018,PB,DEPUTADO ESTADUAL,PDT,13,,4,
4406,2018,PB,DEPUTADO ESTADUAL,PSB,18,,5,
4407,2018,PB,DEPUTADO ESTADUAL,PV,8,,3,
4408,2018,PB,DEPUTADO ESTADUAL,PSC,10,,3,
4409,2018,PB,DEPUTADO ESTADUAL,REDE,18,,6,
4410,2018,PB,DEPUTADO ESTADUAL,PTC,10,,2,
4411,2018,PB,DEPUTADO ESTADUAL,SOLIDARIEDADE,5,,3,
4412,2018,PB,DEPUTADO ESTADUAL,PRP,3,,1,
4413,2018,PB,DEPUTADO ESTADUAL,DC,4,,0,
4414,2018,PB,DEPUTADO ESTADUAL,PHS,1,,0,
4415,2018,PB,DEPUTADO FEDERAL,PPS,4,,1,
4416,2018,PB,DEPUTADO FEDERAL,PSL,15,,4,
4417,2018,PB,DEPUTADO FEDERAL,PV,6,,2,
4418,2018,PB,DEPUTADO FEDERAL,PP,8,,2,
4419,2018,PB,DEPUTADO FEDERAL,PSB,5,,2,
4420,2018,PB,DEPUTADO FEDERAL,PATRI,10,,1,
4421,2018,PB,DEPUTADO FEDERAL,PTC,7,,4,
4422,2018,PB,DEPUTADO FEDERAL,AVANTE,13,,4,
4423,2018,PB,DEPUTADO FEDERAL,PC do B,4,,2,
4424,2018,PB,DEPUTADO FEDERAL,PMN,2,,1,
4425,2018,PB,DEPUTADO FEDERAL,MDB,10,,5,
4426,2018,PB,DEPUTADO FEDERAL,PRP,5,,2,
4427,2018,PB,DEPUTADO FEDERAL,PSDB,8,,3,
4428,2018,PB,DEPUTADO FEDERAL,PR,3,,1,
4429,2018,PB,DEPUTADO FEDERAL,PSOL,8,,4,
4430,2018,PB,DEPUTADO FEDERAL,PRB,3,,0,
4431,2018,PB,DEPUTADO FEDERAL,REDE,5,,2,
4432,2018,PB,DEPUTADO FEDERAL,PHS,6,,1,
4433,2018,PB,DEPUTADO FEDERAL,PTB,3,,1,
4434,2018,PB,DEPUTADO FEDERAL,PSC,3,,1,
4435,2018,PB,DEPUTADO FEDERAL,PT,4,,1,
4436,2018,PB,DEPUTADO FEDERAL,PSD,5,,1,
4437,2018,PB,DEPUTADO FEDERAL,DEM,2,,1,
4438,2018,PB,DEPUTADO FEDERAL,DC,2,,0,
4439,2018,PB,DEPUTADO FEDERAL,PRTB,7,,4,
4440,2018,PB,DEPUTADO FEDERAL,PROS,3,,0,
4441,2018,PB,DEPUTADO FEDERAL,PODE,3,,1,
4442,2018,PB,DEPUTADO FEDERAL,NOVO,2,,1,
4443,2018,PB,DEPUTADO FEDERAL,SOLIDARIEDADE,1,,0,
4444,2018,PB,DEPUTADO FEDERAL,PDT,1,,0,
4445,2018,PB,DEPUTADO FEDERAL,PPL,1,,0,
4446,2018,PB,SENADOR,PSB,1,,0,
4447,2018,PB,SENADOR,PT,1,,0,
4448,2018,PB,SENADOR,PP,1,,1,
4449,2018,PB,SENADOR,PSOL,2,,0,
4450,2018,PB,SENADOR,PSDB,1,,0,
4451,2018,PB,SENADOR,MDB,1,,0,
4452,2018,PR,DEPUTADO ESTADUAL,REDE,21,,7,
4453,2018,PR,DEPUTADO ESTADUAL,PODE,40,,12,
4454,2018,PR,DEPUTADO ESTADUAL,PPS,46,,14,
4455,2018,PR,DEPUTADO ESTADUAL,PSL,50,,15,
4456,2018,PR,DEPUTADO ESTADUAL,DC,10,,4,
4457,2018,PR,DEPUTADO ESTADUAL,PV,59,,18,
4458,2018,PR,DEPUTADO ESTADUAL,PROS,41,,11,
4459,2018,PR,DEPUTADO ESTADUAL,PP,31,,14,
4460,2018,PR,DEPUTADO ESTADUAL,PSD,35,,9,
4461,2018,PR,DEPUTADO ESTADUAL,PPL,13,,3,
4462,2018,PR,DEPUTADO ESTADUAL,PDT,23,,7,
4463,2018,PR,DEPUTADO ESTADUAL,PRB,32,,15,
4464,2018,PR,DEPUTADO ESTADUAL,PRP,27,,8,
4465,2018,PR,DEPUTADO ESTADUAL,MDB,29,,9,
4466,2018,PR,DEPUTADO ESTADUAL,PT,33,,12,
4467,2018,PR,DEPUTADO ESTADUAL,PMN,30,,9,
4468,2018,PR,DEPUTADO ESTADUAL,PRTB,53,,16,
4469,2018,PR,DEPUTADO ESTADUAL,PSC,38,,13,
4470,2018,PR,DEPUTADO ESTADUAL,PSDB,17,,4,
4471,2018,PR,DEPUTADO ESTADUAL,PATRI,20,,5,
4472,2018,PR,DEPUTADO ESTADUAL,PSB,17,,5,
4473,2018,PR,DEPUTADO ESTADUAL,PTB,5,,0,
4474,2018,PR,DEPUTADO ESTADUAL,DEM,10,,2,
4475,2018,PR,DEPUTADO ESTADUAL,PSOL,22,,7,
4476,2018,PR,DEPUTADO ESTADUAL,PHS,9,,2,
4477,2018,PR,DEPUTADO ESTADUAL,PMB,9,,5,
4478,2018,PR,DEPUTADO ESTADUAL,AVANTE,11,,3,
4479,2018,PR,DEPUTADO ESTADUAL,PCO,2,,0,
4480,2018,PR,DEPUTADO ESTADUAL,PR,12,,0,
4481,2018,PR,DEPUTADO ESTADUAL,PTC,11,,3,
4482,2018,PR,DEPUTADO ESTADUAL,SOLIDARIEDADE,5,,2,
4483,2018,PR,DEPUTADO ESTADUAL,PC do B,2,,1,
4484,2018,PR,DEPUTADO FEDERAL,PV,41,,13,
