,UF,CARGO,SG_PARTIDO,propor10,propor14,propor18,Variaçao 14-18,Variaçao 10-14,Variaçao 10-18
1470,RN,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,0.0,0.45454545454545453,inf,,inf
1471,RN,DEPUTADO FEDERAL,PATRI,0.0,0.0,0.4166666666666667,inf,,inf
1472,RN,DEPUTADO FEDERAL,NOVO,0.0,0.0,0.4,inf,,inf
1473,RN,DEPUTADO FEDERAL,REDE,0.0,0.0,0.3333333333333333,inf,,inf
1474,RN,DEPUTADO FEDERAL,PPL,0.0,0.0,0.0,,,
1475,RN,DEPUTADO FEDERAL,PODE,0.0,0.0,0.5,inf,,inf
1476,RN,DEPUTADO FEDERAL,AVANTE,0.0,0.0,0.5,inf,,inf
1477,RN,DEPUTADO FEDERAL,MDB,0.0,0.0,0.5,inf,,inf
1478,RN,DEPUTADO FEDERAL,PCO,0.0,0.0,0.0,,,
1479,RN,DEPUTADO FEDERAL,PMB,0.0,0.0,0.0,,,
1480,RN,DEPUTADO FEDERAL,DC,0.0,0.0,0.0,,,
1481,RN,SENADOR,PSOL,0.0,0.0,0.5,inf,,inf
1482,RN,SENADOR,PT,0.0,1.0,0.0,-1.0,inf,
1483,RN,SENADOR,PSTU,1.0,1.0,0.5,-0.5,0.0,-0.5
1484,RN,SENADOR,PRTB,1.0,1.0,0.0,-1.0,0.0,-1.0
1485,RN,SENADOR,REDE,1.0,1.0,0.0,-1.0,0.0,-1.0
1486,RN,SENADOR,PSDB,1.0,1.0,0.0,-1.0,0.0,-1.0
1487,RN,SENADOR,MDB,1.0,1.0,0.0,-1.0,0.0,-1.0
1488,RN,SENADOR,SOLIDARIEDADE,1.0,1.0,1.0,0.0,0.0,0.0
1489,RN,SENADOR,DC,1.0,1.0,0.0,-1.0,0.0,-1.0
1490,RN,SENADOR,PODE,1.0,1.0,0.0,-1.0,0.0,-1.0
1491,RN,SENADOR,PHS,1.0,1.0,1.0,0.0,0.0,0.0
1492,RS,DEPUTADO ESTADUAL,PSDB,0.24489795918367346,0.3333333333333333,0.30303030303030304,-0.09090909090909083,0.36111111111111105,0.23737373737373743
1493,RS,DEPUTADO ESTADUAL,DEM,0.2894736842105263,0.3333333333333333,0.34782608695652173,0.043478260869565244,0.1515151515151514,0.2015810276679841
1494,RS,DEPUTADO ESTADUAL,PSB,0.29411764705882354,0.3114754098360656,0.2972972972972973,-0.045519203413940244,0.05901639344262296,0.010810810810810834
1495,RS,DEPUTADO ESTADUAL,PTC,0.10526315789473684,0.3333333333333333,0.6,0.8,2.1666666666666665,4.7
1496,RS,DEPUTADO ESTADUAL,PP,0.3,0.3103448275862069,0.3404255319148936,0.09692671394799049,0.034482758620689724,0.13475177304964542
1497,RS,DEPUTADO ESTADUAL,PHS,0.75,0.6666666666666666,0.3333333333333333,-0.5,-0.11111111111111116,-0.5555555555555556
1498,RS,DEPUTADO ESTADUAL,PMN,0.3333333333333333,0.4,0.3125,-0.21875000000000006,0.20000000000000012,-0.062499999999999944
1499,RS,DEPUTADO ESTADUAL,PTB,0.26865671641791045,0.35294117647058826,0.3170731707317073,-0.10162601626016265,0.31372549019607854,0.1802168021680217
1500,RS,DEPUTADO ESTADUAL,PDT,0.23809523809523808,0.34146341463414637,0.3137254901960784,-0.08123249299719897,0.4341463414634148,0.31764705882352945
1501,RS,DEPUTADO ESTADUAL,PT,0.29411764705882354,0.2923076923076923,0.3023255813953488,0.03427172582619327,-0.006153846153846132,0.027906976744185952
1502,RS,DEPUTADO ESTADUAL,PSOL,0.34146341463414637,0.3448275862068966,0.3076923076923077,-0.1076923076923077,0.009852216748768464,-0.09890109890109892
1503,RS,DEPUTADO ESTADUAL,PPS,0.18181818181818182,0.2,0.3333333333333333,0.6666666666666665,0.10000000000000003,0.8333333333333331
1504,RS,DEPUTADO ESTADUAL,PV,0.325,0.2978723404255319,0.3387096774193548,0.13709677419354838,-0.08346972176759418,0.04218362282878401
1505,RS,DEPUTADO ESTADUAL,PC do B,0.32142857142857145,0.2962962962962963,0.34782608695652173,0.1739130434782609,-0.07818930041152275,0.08212560386473419
1506,RS,DEPUTADO ESTADUAL,PSTU,1.0,0.3333333333333333,0.6666666666666666,1.0,-0.6666666666666667,-0.33333333333333337
1507,RS,DEPUTADO ESTADUAL,PRP,0.3333333333333333,0.5,0.0,-1.0,0.5000000000000001,-1.0
1508,RS,DEPUTADO ESTADUAL,PSC,0.3,0.3235294117647059,0.2608695652173913,-0.19367588932806332,0.0784313725490197,-0.13043478260869565
1509,RS,DEPUTADO ESTADUAL,PRB,0.07692307692307693,0.3333333333333333,0.325,-0.02499999999999991,3.333333333333333,3.225
1510,RS,DEPUTADO ESTADUAL,PR,0.2,0.3076923076923077,0.32,0.039999999999999966,0.5384615384615384,0.6
1511,RS,DEPUTADO ESTADUAL,PCB,0.0,0.0,1.0,inf,,inf
1512,RS,DEPUTADO ESTADUAL,PSL,0.0,0.23529411764705882,0.2857142857142857,0.21428571428571425,inf,inf
1513,RS,DEPUTADO ESTADUAL,PSD,0.0,0.11764705882352941,0.3,1.55,inf,inf
1514,RS,DEPUTADO ESTADUAL,PPL,0.0,0.30434782608695654,0.3333333333333333,0.09523809523809511,inf,inf
1515,RS,DEPUTADO ESTADUAL,PROS,0.0,0.25,0.30357142857142855,0.2142857142857142,inf,inf
1516,RS,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.0,0.25,0.3384615384615385,0.3538461538461539,inf,inf
1517,RS,DEPUTADO ESTADUAL,REDE,0.0,0.25,0.29411764705882354,0.17647058823529416,inf,inf
1518,RS,DEPUTADO ESTADUAL,PMB,0.0,0.25,0.3333333333333333,0.33333333333333326,inf,inf
1519,RS,DEPUTADO ESTADUAL,MDB,0.0,0.25,0.30612244897959184,0.22448979591836737,inf,inf
1520,RS,DEPUTADO ESTADUAL,NOVO,0.0,0.25,0.30434782608695654,0.21739130434782616,inf,inf
1521,RS,DEPUTADO ESTADUAL,PODE,0.0,0.25,0.3333333333333333,0.33333333333333326,inf,inf
1522,RS,DEPUTADO ESTADUAL,DC,0.0,0.25,0.2727272727272727,0.09090909090909083,inf,inf
1523,RS,DEPUTADO ESTADUAL,PCO,0.0,0.25,1.0,3.0,inf,inf
1524,RS,DEPUTADO ESTADUAL,PATRI,0.0,0.25,0.25,0.0,inf,inf
1525,RS,DEPUTADO FEDERAL,PSDB,0.2727272727272727,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.22222222222222224,0.5714285714285715
1526,RS,DEPUTADO FEDERAL,PDT,0.2413793103448276,0.32,0.2608695652173913,-0.18478260869565222,0.3257142857142857,0.08074534161490675
1527,RS,DEPUTADO FEDERAL,PP,0.3157894736842105,0.3076923076923077,0.2631578947368421,-0.14473684210526325,-0.025641025641025533,-0.16666666666666666
1528,RS,DEPUTADO FEDERAL,DEM,0.23076923076923078,0.3333333333333333,0.1111111111111111,-0.6666666666666666,0.4444444444444443,-0.5185185185185186
1529,RS,DEPUTADO FEDERAL,PSOL,0.3157894736842105,0.3142857142857143,0.35,0.11363636363636359,-0.004761904761904727,0.10833333333333332
1530,RS,DEPUTADO FEDERAL,PV,0.18181818181818182,0.6666666666666666,0.0,-1.0,2.6666666666666665,-1.0
1531,RS,DEPUTADO FEDERAL,PTC,0.0,0.3333333333333333,0.5,0.5000000000000001,inf,inf
1532,RS,DEPUTADO FEDERAL,PSB,0.34782608695652173,0.3142857142857143,0.3333333333333333,0.060606060606060566,-0.09642857142857142,-0.04166666666666669
1533,RS,DEPUTADO FEDERAL,PTB,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.3333333333333333,-0.5714285714285714,0.0
1534,RS,DEPUTADO FEDERAL,PMN,0.23076923076923078,0.4,0.3333333333333333,-0.16666666666666677,0.7333333333333333,0.4444444444444443
1535,RS,DEPUTADO FEDERAL,PC do B,0.3076923076923077,0.5,0.3076923076923077,-0.3846153846153846,0.6249999999999999,0.0
1536,RS,DEPUTADO FEDERAL,PPS,0.14285714285714285,0.25,0.3333333333333333,0.33333333333333326,0.7500000000000001,1.3333333333333333
1537,RS,DEPUTADO FEDERAL,PSC,0.3333333333333333,0.35714285714285715,0.1111111111111111,-0.6888888888888889,0.07142857142857151,-0.6666666666666666
1538,RS,DEPUTADO FEDERAL,PR,0.3333333333333333,0.5,0.2857142857142857,-0.4285714285714286,0.5000000000000001,-0.14285714285714285
1539,RS,DEPUTADO FEDERAL,PT,0.25,0.3157894736842105,0.3,-0.04999999999999998,0.26315789473684204,0.19999999999999996
1540,RS,DEPUTADO FEDERAL,PCB,0.0,0.0,0.0,,,
1541,RS,DEPUTADO FEDERAL,PHS,0.0,0.7142857142857143,0.2,-0.7199999999999999,inf,inf
1542,RS,DEPUTADO FEDERAL,PSTU,0.3333333333333333,0.4,0.4,0.0,0.20000000000000012,0.20000000000000012
1543,RS,DEPUTADO FEDERAL,PRP,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333
1544,RS,DEPUTADO FEDERAL,PSL,0.0,0.0,0.36363636363636365,inf,,inf
1545,RS,DEPUTADO FEDERAL,PRB,0.0,0.3333333333333333,0.2857142857142857,-0.14285714285714285,inf,inf
1546,RS,DEPUTADO FEDERAL,PPL,0.0,0.5,0.36363636363636365,-0.2727272727272727,inf,inf
1547,RS,DEPUTADO FEDERAL,PSD,0.0,0.0,0.29411764705882354,inf,,inf
1548,RS,DEPUTADO FEDERAL,PROS,0.0,0.3333333333333333,0.4166666666666667,0.2500000000000001,inf,inf
1549,RS,DEPUTADO FEDERAL,REDE,0.0,0.0,0.3333333333333333,inf,,inf
1550,RS,DEPUTADO FEDERAL,MDB,0.0,0.0,0.3076923076923077,inf,,inf
1551,RS,DEPUTADO FEDERAL,AVANTE,0.0,0.0,0.4,inf,,inf
1552,RS,DEPUTADO FEDERAL,PCO,0.0,0.0,0.0,,,
1553,RS,DEPUTADO FEDERAL,NOVO,0.0,0.0,0.3333333333333333,inf,,inf
1554,RS,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,0.0,0.5,inf,,inf
1555,RS,DEPUTADO FEDERAL,DC,0.0,0.0,0.3333333333333333,inf,,inf
1556,RS,DEPUTADO FEDERAL,PATRI,0.0,0.0,0.2,inf,,inf
1557,RS,DEPUTADO FEDERAL,PMB,0.0,0.0,0.5,inf,,inf
1558,RS,DEPUTADO FEDERAL,PODE,0.0,0.0,0.5,inf,,inf
1559,RS,SENADOR,PP,1.0,1.0,0.0,-1.0,0.0,-1.0
1560,RS,SENADOR,PSOL,0.5,1.0,0.0,-1.0,1.0,-1.0
1561,RS,SENADOR,PC do B,1.0,1.0,1.0,0.0,0.0,0.0
1562,RS,SENADOR,PCB,0.0,0.0,0.0,,,
1563,RS,SENADOR,PT,0.0,0.0,0.0,,,
1564,RS,SENADOR,PSTU,1.0,0.0,0.5,inf,-1.0,-0.5
1565,RS,SENADOR,PSB,1.0,0.0,0.0,,-1.0,-1.0
1566,RS,SENADOR,MDB,1.0,0.0,0.0,,-1.0,-1.0
1567,RS,SENADOR,DC,1.0,0.0,0.0,,-1.0,-1.0
1568,RS,SENADOR,PCO,1.0,0.0,0.0,,-1.0,-1.0
1569,RS,SENADOR,PODE,1.0,0.0,1.0,inf,-1.0,0.0
1570,RS,SENADOR,SOLIDARIEDADE,1.0,0.0,1.0,inf,-1.0,0.0
1571,RS,SENADOR,PPS,1.0,0.0,0.0,,-1.0,-1.0
1572,RS,SENADOR,PSL,1.0,0.0,1.0,inf,-1.0,0.0
1573,RO,DEPUTADO ESTADUAL,PSDB,0.13636363636363635,0.34615384615384615,0.3333333333333333,-0.03703703703703707,1.5384615384615385,1.4444444444444444
1574,RO,DEPUTADO ESTADUAL,PPS,0.25,0.0,0.16666666666666666,inf,-1.0,-0.33333333333333337
1575,RO,DEPUTADO ESTADUAL,DEM,0.07142857142857142,0.25,0.23076923076923078,-0.07692307692307687,2.5,2.2307692307692313
1576,RO,DEPUTADO ESTADUAL,PRP,0.13636363636363635,0.36363636363636365,0.7777777777777778,1.1388888888888888,1.666666666666667,4.703703703703704
1577,RO,DEPUTADO ESTADUAL,PSC,0.25,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428
1578,RO,DEPUTADO ESTADUAL,PV,0.23076923076923078,0.4,0.26666666666666666,-0.33333333333333337,0.7333333333333333,0.15555555555555547
1579,RO,DEPUTADO ESTADUAL,PSOL,0.14285714285714285,0.25,0.25,0.0,0.7500000000000001,0.7500000000000001
1580,RO,DEPUTADO ESTADUAL,PP,0.13333333333333333,0.25,0.2857142857142857,0.1428571428571428,0.875,1.1428571428571428
1581,RO,DEPUTADO ESTADUAL,PRB,0.2631578947368421,0.3888888888888889,0.34146341463414637,-0.12195121951219506,0.47777777777777786,0.29756097560975625
1582,RO,DEPUTADO ESTADUAL,PR,0.1875,0.4,0.3076923076923077,-0.23076923076923078,1.1333333333333335,0.6410256410256411
1583,RO,DEPUTADO ESTADUAL,PT,0.28125,0.3448275862068966,0.4857142857142857,0.4085714285714285,0.22605363984674337,0.726984126984127
1584,RO,DEPUTADO ESTADUAL,PC do B,0.12,0.4,0.36363636363636365,-0.09090909090909094,2.3333333333333335,2.0303030303030307
1585,RO,DEPUTADO ESTADUAL,PHS,0.07142857142857142,0.42857142857142855,0.3333333333333333,-0.2222222222222222,5.0,3.666666666666666
1586,RO,DEPUTADO ESTADUAL,PMN,0.2,0.2222222222222222,0.26666666666666666,0.20000000000000004,0.111111111111111,0.33333333333333326
1587,RO,DEPUTADO ESTADUAL,PSB,0.0,0.25,0.36,0.43999999999999995,inf,inf
1588,RO,DEPUTADO ESTADUAL,PDT,0.2,0.4,0.21052631578947367,-0.4736842105263159,1.0,0.05263157894736831
1589,RO,DEPUTADO ESTADUAL,PTB,0.3,0.2857142857142857,0.3333333333333333,0.16666666666666666,-0.04761904761904764,0.11111111111111109
1590,RO,DEPUTADO ESTADUAL,PSL,0.14285714285714285,0.0,0.3333333333333333,inf,-1.0,1.3333333333333333
1591,RO,DEPUTADO ESTADUAL,PSD,0.14285714285714285,0.3888888888888889,0.35714285714285715,-0.08163265306122448,1.7222222222222223,1.5000000000000002
1592,RO,DEPUTADO ESTADUAL,PTC,0.14285714285714285,0.3333333333333333,0.2857142857142857,-0.14285714285714285,1.3333333333333333,1.0
1593,RO,DEPUTADO ESTADUAL,PSTU,0.14285714285714285,0.4,0.42857142857142855,0.07142857142857131,1.8000000000000003,2.0
1594,RO,DEPUTADO ESTADUAL,PROS,0.14285714285714285,0.0,0.26666666666666666,inf,-1.0,0.8666666666666667
1595,RO,DEPUTADO ESTADUAL,PODE,0.14285714285714285,0.0,0.3103448275862069,inf,-1.0,1.1724137931034484
1596,RO,DEPUTADO ESTADUAL,DC,0.14285714285714285,0.0,0.29411764705882354,inf,-1.0,1.058823529411765
1597,RO,DEPUTADO ESTADUAL,PATRI,0.14285714285714285,0.0,0.125,inf,-1.0,-0.12499999999999994
1598,RO,DEPUTADO ESTADUAL,MDB,0.14285714285714285,0.0,0.3333333333333333,inf,-1.0,1.3333333333333333
1599,RO,DEPUTADO ESTADUAL,REDE,0.14285714285714285,0.0,0.15384615384615385,inf,-1.0,0.07692307692307704
1600,RO,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.14285714285714285,0.0,0.3333333333333333,inf,-1.0,1.3333333333333333
1601,RO,DEPUTADO ESTADUAL,PMB,0.14285714285714285,0.0,0.3333333333333333,inf,-1.0,1.3333333333333333
1602,RO,DEPUTADO FEDERAL,PC do B,0.25,0.6666666666666666,0.5,-0.24999999999999994,1.6666666666666665,1.0
1603,RO,DEPUTADO FEDERAL,PSC,0.2,0.0,0.0,,-1.0,-1.0
1604,RO,DEPUTADO FEDERAL,PR,0.5,0.0,0.5,inf,-1.0,0.0
1605,RO,DEPUTADO FEDERAL,PT,0.16666666666666666,0.38461538461538464,0.375,-0.025000000000000053,1.307692307692308,1.2500000000000002
1606,RO,DEPUTADO FEDERAL,PP,0.125,0.3,0.5,0.6666666666666667,1.4,3.0
1607,RO,DEPUTADO FEDERAL,PTB,0.5,0.25,0.0,-1.0,-0.5,-1.0
1608,RO,DEPUTADO FEDERAL,PDT,0.14285714285714285,0.0,0.25,inf,-1.0,0.7500000000000001
1609,RO,DEPUTADO FEDERAL,PRB,0.0,0.0,0.0,,,
1610,RO,DEPUTADO FEDERAL,PPS,0.0,0.0,0.3333333333333333,inf,,inf
1611,RO,DEPUTADO FEDERAL,PSOL,0.25,0.5,0.3333333333333333,-0.33333333333333337,1.0,0.33333333333333326
1612,RO,DEPUTADO FEDERAL,PSDB,0.4,0.6666666666666666,1.0,0.5000000000000001,0.6666666666666665,1.4999999999999998
1613,RO,DEPUTADO FEDERAL,PRTB,0.5,1.0,0.6666666666666666,-0.33333333333333337,1.0,0.33333333333333326
1614,RO,DEPUTADO FEDERAL,PTC,0.0,0.0,0.0,,,
1615,RO,DEPUTADO FEDERAL,PHS,0.3333333333333333,0.5,0.2,-0.6,0.5000000000000001,-0.3999999999999999
1616,RO,DEPUTADO FEDERAL,PV,0.0,0.3333333333333333,0.16666666666666666,-0.5,inf,inf
1617,RO,DEPUTADO FEDERAL,PSB,0.0,0.0,0.0,,,
1618,RO,DEPUTADO FEDERAL,PMN,0.5,0.0,0.25,inf,-1.0,-0.5
1619,RO,DEPUTADO FEDERAL,DEM,0.0,0.0,0.2857142857142857,inf,,inf
1620,RO,DEPUTADO FEDERAL,PSD,0.0,0.0,0.5,inf,,inf
1621,RO,DEPUTADO FEDERAL,PROS,0.0,0.6666666666666666,0.5,-0.24999999999999994,inf,inf
1622,RO,DEPUTADO FEDERAL,PSTU,0.0,0.0,0.5,inf,,inf
1623,RO,DEPUTADO FEDERAL,PSL,0.0,1.0,0.3076923076923077,-0.6923076923076923,inf,inf
1624,RO,DEPUTADO FEDERAL,PRP,0.0,1.0,0.5,-0.5,inf,inf
1625,RO,DEPUTADO FEDERAL,MDB,0.0,1.0,0.4444444444444444,-0.5555555555555556,inf,inf
1626,RO,DEPUTADO FEDERAL,NOVO,0.0,1.0,0.3333333333333333,-0.6666666666666667,inf,inf
1627,RO,DEPUTADO FEDERAL,REDE,0.0,1.0,0.16666666666666666,-0.8333333333333334,inf,inf
1628,RO,DEPUTADO FEDERAL,PATRI,0.0,1.0,0.0,-1.0,inf,
1629,RO,DEPUTADO FEDERAL,PMB,0.0,1.0,0.2857142857142857,-0.7142857142857143,inf,inf
1630,RO,DEPUTADO FEDERAL,PODE,0.0,1.0,0.0,-1.0,inf,
1631,RO,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,1.0,0.0,-1.0,inf,
1632,RO,DEPUTADO FEDERAL,DC,0.0,1.0,1.0,0.0,inf,inf
1633,RO,SENADOR,PT,1.0,0.0,1.0,inf,-1.0,0.0
1634,RO,SENADOR,PP,0.0,1.0,0.0,-1.0,inf,
1635,RO,SENADOR,DEM,0.0,0.0,0.0,,,
1636,RO,SENADOR,PSL,0.0,0.0,0.0,,,
1637,RO,SENADOR,PMB,0.0,0.0,0.0,,,
1638,RO,SENADOR,MDB,0.0,0.0,0.0,,,
1639,RO,SENADOR,PRTB,0.0,0.0,0.0,,,
1640,RO,SENADOR,PRB,0.0,0.0,0.0,,,
1641,RO,SENADOR,PSTU,0.0,0.0,0.0,,,
1642,RO,SENADOR,NOVO,0.0,0.0,0.0,,,
1643,RO,SENADOR,REDE,0.0,0.0,0.0,,,
1644,RO,SENADOR,PPS,0.0,0.0,0.0,,,
1645,RO,SENADOR,PSB,0.0,0.0,0.0,,,
1646,RR,DEPUTADO ESTADUAL,PRB,0.3076923076923077,0.3333333333333333,0.38461538461538464,0.15384615384615397,0.08333333333333322,0.25
1647,RR,DEPUTADO ESTADUAL,PRP,0.47368421052631576,0.30612244897959184,0.46153846153846156,0.5076923076923078,-0.3537414965986394,-0.025641025641025533
1648,RR,DEPUTADO ESTADUAL,PSL,0.3088235294117647,0.25,0.23529411764705882,-0.05882352941176472,-0.19047619047619052,-0.23809523809523814
1649,RR,DEPUTADO ESTADUAL,PP,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.5,-0.14285714285714285,0.2857142857142857
1650,RR,DEPUTADO ESTADUAL,PV,0.2857142857142857,0.5,0.32432432432432434,-0.3513513513513513,0.7500000000000001,0.13513513513513525
1651,RR,DEPUTADO ESTADUAL,PPS,0.36,0.2903225806451613,0.5,0.7222222222222221,-0.1935483870967741,0.38888888888888895
1652,RR,DEPUTADO ESTADUAL,PTB,0.3076923076923077,0.5,0.3,-0.4,0.6249999999999999,-0.02500000000000009
1653,RR,DEPUTADO ESTADUAL,PRTB,0.29411764705882354,0.34375,0.45454545454545453,0.32231404958677684,0.16874999999999996,0.5454545454545453
1654,RR,DEPUTADO ESTADUAL,PC do B,0.29411764705882354,0.35294117647058826,0.125,-0.6458333333333334,0.20000000000000004,-0.5750000000000001
1655,RR,DEPUTADO ESTADUAL,PHS,0.16666666666666666,0.18181818181818182,0.3333333333333333,0.8333333333333331,0.090909090909091,1.0
1656,RR,DEPUTADO ESTADUAL,PT,0.4166666666666667,0.375,0.3333333333333333,-0.11111111111111116,-0.10000000000000003,-0.20000000000000007
1657,RR,DEPUTADO ESTADUAL,PSC,0.21052631578947367,0.25,0.1111111111111111,-0.5555555555555556,0.18750000000000006,-0.4722222222222222
1658,RR,DEPUTADO ESTADUAL,PDT,0.0,0.17647058823529413,0.4,1.2666666666666666,inf,inf
1659,RR,DEPUTADO ESTADUAL,PR,0.25,0.2857142857142857,0.23809523809523808,-0.16666666666666666,0.1428571428571428,-0.04761904761904767
1660,RR,DEPUTADO ESTADUAL,DEM,0.3333333333333333,0.5,0.375,-0.25,0.5000000000000001,0.12500000000000006
1661,RR,DEPUTADO ESTADUAL,PSDB,0.35714285714285715,0.5,0.15384615384615385,-0.6923076923076923,0.39999999999999997,-0.5692307692307692
1662,RR,DEPUTADO ESTADUAL,PSB,0.14285714285714285,0.15384615384615385,0.2,0.3,0.07692307692307704,0.40000000000000013
1663,RR,DEPUTADO ESTADUAL,PTC,0.3333333333333333,0.3333333333333333,0.3235294117647059,-0.02941176470588225,0.0,-0.02941176470588225
1664,RR,DEPUTADO ESTADUAL,PSOL,0.5,0.375,0.3333333333333333,-0.11111111111111116,-0.25,-0.33333333333333337
1665,RR,DEPUTADO ESTADUAL,PROS,0.5,0.5,0.6,0.19999999999999996,0.0,0.19999999999999996
1666,RR,DEPUTADO ESTADUAL,PPL,0.5,0.3,0.19047619047619047,-0.3650793650793651,-0.4,-0.6190476190476191
1667,RR,DEPUTADO ESTADUAL,PSD,0.5,0.5,0.375,-0.25,0.0,-0.25
1668,RR,DEPUTADO ESTADUAL,PMB,0.5,0.0,0.3157894736842105,inf,-1.0,-0.368421052631579
1669,RR,DEPUTADO ESTADUAL,PODE,0.5,0.0,0.3,inf,-1.0,-0.4
1670,RR,DEPUTADO ESTADUAL,MDB,0.5,0.0,0.4444444444444444,inf,-1.0,-0.11111111111111116
1671,RR,DEPUTADO ESTADUAL,AVANTE,0.5,0.0,0.3333333333333333,inf,-1.0,-0.33333333333333337
1672,RR,DEPUTADO ESTADUAL,PATRI,0.5,0.0,0.375,inf,-1.0,-0.25
1673,RR,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.5,0.0,0.35714285714285715,inf,-1.0,-0.2857142857142857
1674,RR,DEPUTADO ESTADUAL,DC,0.5,0.0,0.4,inf,-1.0,-0.19999999999999996
1675,RR,DEPUTADO ESTADUAL,REDE,0.5,0.0,0.3076923076923077,inf,-1.0,-0.3846153846153846
1676,RR,DEPUTADO ESTADUAL,PCB,0.5,0.0,0.3333333333333333,inf,-1.0,-0.33333333333333337
1677,RR,DEPUTADO FEDERAL,PSL,0.2,0.0,0.3333333333333333,inf,-1.0,0.6666666666666665
1678,RR,DEPUTADO FEDERAL,PP,0.125,0.5,0.0,-1.0,3.0,-1.0
1679,RR,DEPUTADO FEDERAL,PRB,0.0,0.0,0.3333333333333333,inf,,inf
1680,RR,DEPUTADO FEDERAL,PV,0.25,0.375,0.16666666666666666,-0.5555555555555556,0.5,-0.33333333333333337
1681,RR,DEPUTADO FEDERAL,PR,0.5,0.3333333333333333,0.3333333333333333,0.0,-0.33333333333333337,-0.33333333333333337
1682,RR,DEPUTADO FEDERAL,PT,0.6666666666666666,0.4,0.5,0.24999999999999994,-0.3999999999999999,-0.24999999999999994
1683,RR,DEPUTADO FEDERAL,PTB,0.16666666666666666,0.0,0.5,inf,-1.0,2.0000000000000004
1684,RR,DEPUTADO FEDERAL,PRTB,0.25,0.3333333333333333,0.25,-0.24999999999999994,0.33333333333333326,0.0
1685,RR,DEPUTADO FEDERAL,PSOL,0.5,1.0,0.25,-0.75,1.0,-0.5
1686,RR,DEPUTADO FEDERAL,PSC,0.4,0.4,1.0,1.4999999999999998,0.0,1.4999999999999998
1687,RR,DEPUTADO FEDERAL,DEM,0.2,0.0,0.2,inf,-1.0,0.0
1688,RR,DEPUTADO FEDERAL,PSDB,0.25,0.3333333333333333,0.6,0.8,0.33333333333333326,1.4
1689,RR,DEPUTADO FEDERAL,PHS,0.0,0.0,0.7,inf,,inf
1690,RR,DEPUTADO FEDERAL,PRP,0.6666666666666666,0.4,0.5,0.24999999999999994,-0.3999999999999999,-0.24999999999999994
1691,RR,DEPUTADO FEDERAL,PC do B,1.0,0.5,0.25,-0.5,-0.5,-0.75
1692,RR,DEPUTADO FEDERAL,PDT,0.0,0.14285714285714285,0.5,2.5,inf,inf
1693,RR,DEPUTADO FEDERAL,PSB,1.0,0.3333333333333333,0.2,-0.3999999999999999,-0.6666666666666667,-0.8
1694,RR,DEPUTADO FEDERAL,PROS,0.0,0.0,0.2857142857142857,inf,,inf
1695,RR,DEPUTADO FEDERAL,PSTU,0.0,0.0,1.0,inf,,inf
1696,RR,DEPUTADO FEDERAL,PPS,0.0,0.4,0.5,0.24999999999999994,inf,inf
1697,RR,DEPUTADO FEDERAL,PTC,0.0,0.0,0.0,,,
1698,RR,DEPUTADO FEDERAL,PSD,0.0,0.0,0.5,inf,,inf
1699,RR,DEPUTADO FEDERAL,PPL,0.0,0.0,0.0,,,
1700,RR,DEPUTADO FEDERAL,PMB,0.0,0.0,0.0,,,
1701,RR,DEPUTADO FEDERAL,AVANTE,0.0,0.0,0.25,inf,,inf
1702,RR,DEPUTADO FEDERAL,MDB,0.0,0.0,0.3333333333333333,inf,,inf
1703,RR,DEPUTADO FEDERAL,PATRI,0.0,0.0,0.45454545454545453,inf,,inf
1704,RR,DEPUTADO FEDERAL,DC,0.0,0.0,0.6666666666666666,inf,,inf
1705,RR,DEPUTADO FEDERAL,REDE,0.0,0.0,0.25,inf,,inf
1706,RR,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,0.0,0.0,,,
1707,RR,DEPUTADO FEDERAL,PODE,0.0,0.0,0.07142857142857142,inf,,inf
1708,RR,DEPUTADO FEDERAL,PCB,0.0,0.0,0.0,,,
1709,RR,SENADOR,PV,0.0,0.0,0.0,,,
1710,RR,SENADOR,PDT,0.0,0.0,1.0,inf,,inf
1711,RR,SENADOR,PR,0.0,0.0,0.0,,,
1712,RR,SENADOR,PSTU,0.0,0.0,0.0,,,
1713,RR,SENADOR,PTB,0.0,0.0,0.0,,,
1714,RR,SENADOR,PCB,0.0,0.0,1.0,inf,,inf
1715,RR,SENADOR,MDB,0.0,0.0,0.0,,,
1716,RR,SENADOR,PSL,0.0,0.0,0.0,,,
1717,RR,SENADOR,PRB,0.0,0.0,0.0,,,
1718,RR,SENADOR,PATRI,0.0,0.0,0.0,,,
1719,RR,SENADOR,DEM,0.0,0.0,0.0,,,
